eco_id	eco_name	slug	oneearth_title	match_type	score
497	Purus-Madeira moist forests	purus-madeira-moist-forests	Purus-Madeira Moist Forests	norm_exact	1.0000
498	Rio Negro campinarana	rio-negro-campinarana	Rio Negro Campinarana	norm_exact	1.0000
499	Santa Marta montane forests	santa-marta-montane-forests	Santa Marta Montane Forests	norm_exact	1.0000
500	Serra do Mar coastal forests	serra-do-mar-coastal-forests	Serra Do Mar Coastal Forests	norm_exact	1.0000
501	Sierra de los Tuxtlas	sierra-de-los-tuxtlas	Sierra De Los Tuxtlas	norm_exact	1.0000
502	Sierra Madre de Chiapas moist forests	sierra-madre-de-chiapas-moist-forests	Sierra Madre De Chiapas Moist Forests	norm_exact	1.0000
503	Solimões-Japurá moist forests	solimoes-japura-moist-forests	Solimões-Japurá Moist Forests	norm_exact	1.0000
504	Southern Andean Yungas	southern-andean-yungas	Southern Andean Yungas	norm_exact	1.0000
505	Southwest Amazon moist forests	southwest-amazon-moist-forests	Southwest Amazon Moist Forests	norm_exact	1.0000
506	Talamancan montane forests	talamancan-montane-forests	Talamancan Montane Forests	norm_exact	1.0000
507	Tapajós-Xingu moist forests	tapajos-xingu-moist-forests	Tapajós-Xingu Moist Forests	norm_exact	1.0000
508	Tocantins/Pindare moist forests	tocantins-pindare-moist-forests	Tocantins/Pindare Moist Forests	norm_exact	1.0000
509	Trindade-Martin Vaz Islands tropical forests	trindade-martin-vaz-islands-tropical-forests	Trindade-Martin Vaz Islands Tropical Forests	norm_exact	1.0000
510	Trinidad and Tobago moist forest	trinidad-and-tobago-moist-forest	Trinidad and Tobago Moist Forest	norm_exact	1.0000
511	Uatumã-Trombetas moist forests	uatuma-trombetas-moist-forests	Uatumã-Trombetas Moist Forests	norm_exact	1.0000
512	Ucayali moist forests	ucayali-moist-forests	Ucayali Moist Forests	norm_exact	1.0000
513	Venezuelan Andes montane forests	venezuelan-andes-montane-forests	Venezuelan Andes Montane Forests	norm_exact	1.0000
514	Veracruz moist forests	veracruz-moist-forests	Veracruz Moist Forests	norm_exact	1.0000
515	Veracruz montane forests	veracruz-montane-forests	Veracruz Montane Forests	norm_exact	1.0000
516	Western Ecuador moist forests	western-ecuador-moist-forests	Western Ecuador Moist Forests	norm_exact	1.0000
517	Windward Islands moist forests	windward-islands-moist-forests	Windward Islands Moist Forests	norm_exact	1.0000
518	Xingu-Tocantins-Araguaia moist forests	xingu-tocantins-araguaia-moist-forests	Xingu-Tocantins-Araguaia Moist Forests	norm_exact	1.0000
519	Yucatán moist forests	yucatan-moist-forests	Yucatan Moist Forests	norm_exact	1.0000
520	Apure-Villavicencio dry forests	apure-villavicencio-dry-forests	Apure-Villavicencio Dry Forests	norm_exact	1.0000
521	Bajío dry forests	bajio-dry-forests	Bajío Dry Forests	norm_exact	1.0000
522	Balsas dry forests	balsas-dry-forests	Balsas Dry Forests	norm_exact	1.0000
523	Bolivian montane dry forests	bolivian-montane-dry-forests	Bolivian Montane Dry Forests	norm_exact	1.0000
524	Brazilian Atlantic dry forests	brazilian-atlantic-dry-forests	Brazilian Atlantic Dry Forests	norm_exact	1.0000
525	Caatinga	caatinga	Caatinga	norm_exact	1.0000
526	Cauca Valley dry forests	cauca-valley-dry-forests	Cauca Valley Dry Forests	norm_exact	1.0000
527	Central American dry forests	central-american-dry-forests	Central American Dry Forests	norm_exact	1.0000
528	Chiapas Depression dry forests	chiapas-depression-dry-forests	Chiapas Depression Dry Forests	norm_exact	1.0000
529	Chiquitano dry forests	chiquitano-dry-forests	Chiquitano Dry Forests	norm_exact	1.0000
530	Cuban dry forests	cuban-dry-forests	Cuban Dry Forests	norm_exact	1.0000
531	Ecuadorian dry forests	ecuadorian-dry-forests	Ecuadorian Dry Forests	norm_exact	1.0000
532	Hispaniolan dry forests	hispaniolan-dry-forests	Hispaniolan Dry Forests	norm_exact	1.0000
533	Islas Revillagigedo dry forests	islas-revillagigedo-dry-forests	Islas Revillagigedo Dry Forests	norm_exact	1.0000
534	Jalisco dry forests	jalisco-dry-forests	Jalisco Dry Forests	norm_exact	1.0000
535	Jamaican dry forests	jamaican-dry-forests	Jamaican Dry Forests	norm_exact	1.0000
536	Lara-Falcón dry forests	lara-falcon-dry-forests	Lara-Falcón Dry Forests	norm_exact	1.0000
537	Lesser Antillean dry forests	lesser-antillean-dry-forests	Lesser Antillean Dry Forests	norm_exact	1.0000
538	Magdalena Valley dry forests	magdalena-valley-dry-forests	Magdalena Valley Dry Forests	norm_exact	1.0000
539	Maracaibo dry forests	maracaibo-dry-forests	Maracaibo Dry Forests	norm_exact	1.0000
540	Maranhão Babaçu forests	maranhao-babacu-forests	Maranhão Babaçu Forests	norm_exact	1.0000
541	Panamanian dry forests	panamanian-dry-forests	Panamanian Dry Forests	norm_exact	1.0000
542	Patía valley dry forests	patia-valley-dry-forests	Patía valley dry forests	norm_exact	1.0000
543	Puerto Rican dry forests	puerto-rican-dry-forests	Puerto Rican Dry Forests	norm_exact	1.0000
544	Sierra de la Laguna dry forests	sierra-de-la-laguna-dry-forests	Sierra de la Laguna Dry Forests	norm_exact	1.0000
545	Sinaloan dry forests	sinaloan-dry-forests	Sinaloan Dry Forests	norm_exact	1.0000
546	Sinú Valley dry forests	sinu-valley-dry-forests	Sinú Valley Dry Forests	norm_exact	1.0000
547	Southern Pacific dry forests	southern-pacific-dry-forests	Southern Pacific Dry Forests	norm_exact	1.0000
548	Trinidad and Tobago dry forest	trinidad-and-tobago-dry-forests	Trinidad and Tobago Dry Forests	fuzzy_auto	0.9836
549	Tumbes-Piura dry forests	tumbes-piura-dry-forests	Tumbes-Piura Dry Forests	norm_exact	1.0000
550	Veracruz dry forests	veracruz-dry-forests	Veracruz Dry Forests	norm_exact	1.0000
551	Yucatán dry forests	yucatan-dry-forests	Yucatan Dry Forests	norm_exact	1.0000
552	Bahamian pineyards	bahamian-pineyards	Bahamian Pineyards	norm_exact	1.0000
553	Central American pine-oak forests	central-american-pine-oak-forests	Central American Pine-Oak Forests	norm_exact	1.0000
554	Cuban pine forests	cuban-pine-forests	Cuban Pine Forests	norm_exact	1.0000
555	Hispaniolan pine forests	hispaniolan-pine-forests	Hispaniolan Pine Forests	norm_exact	1.0000
556	Sierra de la Laguna pine-oak forests	sierra-de-la-laguna-pine-oak-forests	Sierra de la Laguna Pine-Oak Forests	norm_exact	1.0000
557	Sierra Madre de Oaxaca pine-oak forests	sierra-madre-de-oaxaca-pine-oak-forests	Sierra Madre De Oaxaca Pine-Oak Forests	norm_exact	1.0000
558	Sierra Madre del Sur pine-oak forests	sierra-madre-del-sur-pine-oak-forests	Sierra Madre Del Sur Pine-Oak Forests	norm_exact	1.0000
559	Trans-Mexican Volcanic Belt pine-oak forests	trans-mexican-volcanic-belt-pine-oak-forests	Trans-Mexican Volcanic Belt Pine-Oak Forests	norm_exact	1.0000
560	Juan Fernández Islands temperate forests	juan-fernandez-islands-temperate-forests	Juan Fernández Islands Temperate Forests	norm_exact	1.0000
561	Magellanic subpolar forests	magellanic-subpolar-forests	Magellanic Subpolar Forests	norm_exact	1.0000
562	San Félix-San Ambrosio Islands temperate forests	san-felix-san-ambrosio-islands-temperate-forests	San Félix-San Ambrosio Islands Temperate Forests	norm_exact	1.0000
563	Valdivian temperate forests	valdivian-temperate-forests	Valdivian Temperate Forests	norm_exact	1.0000
564	Belizian pine savannas	belizian-pine-savannas	Belizian Pine Savannas	norm_exact	1.0000
565	Beni savanna	beni-savanna	Beni Savanna	norm_exact	1.0000
566	Campos Rupestres montane savanna	campos-rupestres-montane-savanna	Campos Rupestres Montane Savanna	norm_exact	1.0000
567	Cerrado	cerrado	Cerrado	norm_exact	1.0000
568	Clipperton Island shrub and grasslands	clipperton-island-shrub-and-grasslands	Clipperton Island Shrub and Grasslands	norm_exact	1.0000
569	Dry Chaco	dry-chaco	Dry Chaco	norm_exact	1.0000
570	Guianan savanna	guianan-savanna	Guianan Savanna	norm_exact	1.0000
571	Humid Chaco	humid-chaco	Humid Chaco	norm_exact	1.0000
572	Llanos	llanos	Llanos	norm_exact	1.0000
573	Miskito pine forests	miskito-pine-forests	Miskito Pine Forests	norm_exact	1.0000
574	Uruguayan savanna	uruguayan-savanna	Uruguayan Savanna	norm_exact	1.0000
575	Espinal	espinal	Espinal	norm_exact	1.0000
576	Humid Pampas	humid-pampas	Humid Pampas	norm_exact	1.0000
577	Low Monte	low-monte	Low Monte	norm_exact	1.0000
578	Patagonian steppe	patagonian-steppe	Patagonian Steppe	norm_exact	1.0000
579	Cuban wetlands	cuban-wetlands	Cuban Wetlands	norm_exact	1.0000
580	Enriquillo wetlands	enriquillo-wetlands	Enriquillo Wetlands	norm_exact	1.0000
581	Everglades flooded grasslands	everglades-flooded-grasslands	Everglades Flooded Grasslands	norm_exact	1.0000
582	Guayaquil flooded grasslands	guayaquil-flooded-grasslands	Guayaquil Flooded Grasslands	norm_exact	1.0000
583	Orinoco wetlands	orinoco-wetlands	Orinoco Wetlands	norm_exact	1.0000
584	Pantanal	pantanal	Pantanal	norm_exact	1.0000
585	Paraná flooded savanna	parana-flooded-savanna	Paraná Flooded Savanna	norm_exact	1.0000
586	Southern Cone Mesopotamian savanna	southern-cone-mesopotamian-savanna	Southern Cone Mesopotamian Savanna	norm_exact	1.0000
587	Central Andean dry puna	central-andean-dry-puna	Central Andean Dry Puna	norm_exact	1.0000
588	Central Andean puna	central-andean-puna	Central Andean Puna	norm_exact	1.0000
589	Central Andean wet puna	central-andean-wet-puna	Central Andean Wet Puna	norm_exact	1.0000
590	Cordillera Central páramo	cordillera-central-paramo	Cordillera Central Páramo	norm_exact	1.0000
591	Cordillera de Merida páramo	cordillera-de-merida-paramo	Cordillera De Merida Páramo	norm_exact	1.0000
592	High Monte	high-monte	High Monte	norm_exact	1.0000
593	Northern Andean páramo	northern-andean-paramo	Northern Andean Páramo	norm_exact	1.0000
594	Santa Marta páramo	santa-marta-paramo	Santa Marta Páramo	norm_exact	1.0000
595	Southern Andean steppe	southern-andean-steppe	Southern Andean Steppe	norm_exact	1.0000
596	Chilean Matorral	chilean-matorral	Chilean Matorral	norm_exact	1.0000
597	Araya and Paria xeric scrub	araya-and-paria-xeric-scrub	Araya and Paria Xeric Scrub	norm_exact	1.0000
598	Atacama desert	atacama-desert	Atacama Desert	norm_exact	1.0000
599	Caribbean shrublands	caribbean-shrublands	Caribbean Shrublands	norm_exact	1.0000
600	Cuban cactus scrub	cuban-cactus-scrub	Cuban Cactus Scrub	norm_exact	1.0000
601	Galápagos Islands xeric scrub	galapagos-islands-xeric-scrub	Galápagos Islands Xeric Scrub	norm_exact	1.0000
602	Guajira-Barranquilla xeric scrub	guajira-barranquilla-xeric-scrub	Guajira-Barranquilla Xeric Scrub	norm_exact	1.0000
603	La Costa xeric shrublands	la-costa-xeric-shrublands	La Costa Xeric Shrublands	norm_exact	1.0000
604	Malpelo Island xeric scrub	malpelo-island-xeric-scrub	Malpelo Island Xeric Scrub	norm_exact	1.0000
605	Motagua Valley thornscrub	motagua-valley-thornscrub	Motagua Valley Thornscrub	norm_exact	1.0000
606	Paraguaná xeric scrub	paraguana-xeric-scrub	Paraguana Xeric Scrub	norm_exact	1.0000
607	San Lucan xeric scrub	san-lucan-xeric-scrub	San Lucan Xeric Scrub	norm_exact	1.0000
608	Sechura desert	sechura-desert	Sechura Desert	norm_exact	1.0000
609	St. Peter and St. Paul Rocks	st-peter-and-st-paul-rocks	St. Peter and St. Paul Rocks	norm_exact	1.0000
610	Tehuacán Valley matorral	tehuacan-valley-matorral	Tehuacán Valley Matorral	norm_exact	1.0000
611	Amazon-Orinoco-Southern Caribbean mangroves	amazon-orinoco-southern-caribbean-mangroves	Amazon-Orinoco-Southern Caribbean Mangroves	norm_exact	1.0000
612	Bahamian-Antillean mangroves	bahamian-antillean-mangroves	Bahamian-Antillean Mangroves	norm_exact	1.0000
613	Mesoamerican Gulf-Caribbean mangroves	mesoamerican-gulf-caribbean-mangroves	Mesoamerican Gulf-Caribbean Mangroves	norm_exact	1.0000
614	Northern Mesoamerican Pacific mangroves	northern-mesoamerican-pacific-mangroves	Northern Mesoamerican Pacific Mangroves	norm_exact	1.0000
615	South American Pacific mangroves	south-american-pacific-mangroves	South American Pacific Mangroves	norm_exact	1.0000
616	Southern Atlantic Brazilian mangroves	southern-atlantic-brazilian-mangroves	Southern Atlantic Brazilian Mangroves	norm_exact	1.0000
617	Southern Mesoamerican Pacific mangroves	southern-mesoamerican-pacific-mangroves	Southern Mesoamerican Pacific Mangroves	norm_exact	1.0000
618	Carolines tropical moist forests	carolines-tropical-moist-forests	Carolines Tropical Moist Forests	norm_exact	1.0000
619	Central Polynesian tropical moist forests	central-polynesian-tropical-moist-forests	Central Polynesian Tropical Moist Forests	norm_exact	1.0000
620	Cook Islands tropical moist forests	cook-islands-tropical-moist-forests	Cook Islands Tropical Moist Forests	norm_exact	1.0000
621	Eastern Micronesia tropical moist forests	eastern-micronesia-tropical-moist-forests	Eastern Micronesia Tropical Moist Forests	norm_exact	1.0000
622	Fiji tropical moist forests	fiji-tropical-moist-forests	Fiji Tropical Moist Forests	norm_exact	1.0000
623	Hawai'i tropical moist forests	hawaii-tropical-moist-forests	Hawai'I Tropical Moist Forests	norm_exact	1.0000
624	Kermadec Islands subtropical moist forests	kermadec-islands-subtropical-moist-forests	Kermadec Islands Subtropical Moist Forests	norm_exact	1.0000
625	Marquesas tropical moist forests	marquesas-tropical-moist-forests	Marquesas Tropical Moist Forests	norm_exact	1.0000
626	Ogasawara subtropical moist forests	ogasawara-subtropical-moist-forests	Ogasawara Subtropical Moist Forests	norm_exact	1.0000
627	Palau tropical moist forests	palau-tropical-moist-forests	Palau Tropical Moist Forests	norm_exact	1.0000
629	Samoan tropical moist forests	samoan-tropical-moist-forests	Samoan Tropical Moist Forests	norm_exact	1.0000
630	Society Islands tropical moist forests	society-islands-tropical-moist-forests	Society Islands Tropical Moist Forests	norm_exact	1.0000
631	Tongan tropical moist forests	tongan-tropical-moist-forests	Tongan Tropical Moist Forests	norm_exact	1.0000
632	Tuamotu tropical moist forests	tuamotu-tropical-moist-forests	Tuamotu Tropical Moist Forests	norm_exact	1.0000
633	Tubuai tropical moist forests	tubuai-tropical-moist-forests	Tubuai Tropical Moist Forests	norm_exact	1.0000
634	Western Polynesian tropical moist forests	western-polynesian-tropical-moist-forests	Western Polynesian Tropical Moist Forests	norm_exact	1.0000
635	Fiji tropical dry forests	fiji-tropical-dry-forests	Fiji Tropical Dry Forests	norm_exact	1.0000
636	Hawai'i tropical dry forests	hawaii-tropical-dry-forests	Hawai'I Tropical Dry Forests	norm_exact	1.0000
637	Marianas tropical dry forests	marianas-tropical-dry-forests	Marianas Tropical Dry Forests	norm_exact	1.0000
638	Yap tropical dry forests	yap-tropical-dry-forests	Yap Tropical Dry Forests	norm_exact	1.0000
639	Hawai'i tropical high shrublands	hawaii-tropical-high-shrublands	Hawai'i Tropical High Shrublands	norm_exact	1.0000
640	Hawai'i tropical low shrublands	hawaii-tropical-low-shrublands	Hawai'I Tropical Low Shrublands	norm_exact	1.0000
641	Northwest Hawai'i scrub	northwest-hawaii-scrub	Northwest Hawai'I Scrub	norm_exact	1.0000
642	Guizhou Plateau broadleaf and mixed forests	guizhou-plateau-broadleaf-and-mixed-forests	Guizhou Plateau Broadleaf and Mixed Forests	norm_exact	1.0000
643	Yunnan Plateau subtropical evergreen forests	yunnan-plateau-subtropical-evergreen-forests	Yunnan Plateau Subtropical Evergreen Forests	norm_exact	1.0000
644	Appenine deciduous montane forests	appenine-deciduous-montane-forests	Appenine Deciduous Montane Forests	norm_exact	1.0000
645	Azores temperate mixed forests	azores-temperate-mixed-forests	Azores Temperate Mixed Forests	norm_exact	1.0000
646	Balkan mixed forests	balkan-mixed-forests	Balkan Mixed Forests	norm_exact	1.0000
647	Baltic mixed forests	baltic-mixed-forests	Baltic Mixed Forests	norm_exact	1.0000
648	Cantabrian mixed forests	cantabrian-mixed-forests	Cantabrian Mixed Forests	norm_exact	1.0000
649	Caspian Hyrcanian mixed forests	caspian-hyrcanian-mixed-forests	Caspian Hyrcanian Mixed Forests	norm_exact	1.0000
650	Caucasus mixed forests	caucasus-mixed-forests	Caucasus Mixed Forests	norm_exact	1.0000
651	Celtic broadleaf forests	celtic-broadleaf-forests	Celtic Broadleaf Forests	norm_exact	1.0000
652	Central Anatolian steppe and woodlands	central-anatolian-steppe-and-woodlands	Central Anatolian Steppe and Woodlands	norm_exact	1.0000
653	Central China Loess Plateau mixed forests	central-china-loess-plateau-mixed-forests	Central China Loess Plateau Mixed Forests	norm_exact	1.0000
654	Central European mixed forests	central-european-mixed-forests	Central European Mixed Forests	norm_exact	1.0000
655	Central Korean deciduous forests	central-korean-deciduous-forests	Central Korean Deciduous Forests	norm_exact	1.0000
656	Changbai Mountains mixed forests	changbai-mountains-mixed-forests	Changbai Mountains Mixed Forests	norm_exact	1.0000
657	Changjiang Plain evergreen forests	changjiang-plain-evergreen-forests	Changjiang Plain Evergreen Forests	norm_exact	1.0000
658	Crimean Submediterranean forest complex	crimean-submediterranean-forest-complex	Crimean Submediterranean Forest Complex	norm_exact	1.0000
659	Daba Mountains evergreen forests	daba-mountains-evergreen-forests	Daba Mountains Evergreen Forests	norm_exact	1.0000
660	Dinaric Mountains mixed forests	dinaric-mountains-mixed-forests	Dinaric Mountains Mixed Forests	norm_exact	1.0000
661	East European forest steppe	east-european-forest-steppe	East European Forest Steppe	norm_exact	1.0000
662	Eastern Anatolian deciduous forests	eastern-anatolian-deciduous-forests	Eastern Anatolian Deciduous Forests	norm_exact	1.0000
663	English Lowlands beech forests	english-lowlands-beech-forests	English Lowlands Beech Forests	norm_exact	1.0000
664	European Atlantic mixed forests	european-atlantic-mixed-forests	European Atlantic Mixed Forests	norm_exact	1.0000
665	Euxine-Colchic broadleaf forests	euxine-colchic-broadleaf-forests	Euxine-Colchic Broadleaf Forests	norm_exact	1.0000
666	Hokkaido deciduous forests	hokkaido-deciduous-forests	Hokkaido Deciduous Forests	norm_exact	1.0000
667	Huang He Plain mixed forests	huang-he-plain-mixed-forests	Huang He Plain Mixed Forests	norm_exact	1.0000
668	Madeira evergreen forests	madeira-evergreen-forests	Madeira Evergreen Forests	norm_exact	1.0000
669	Manchurian mixed forests	manchurian-mixed-forests	Manchurian Mixed Forests	norm_exact	1.0000
670	Nihonkai evergreen forests	nihonkai-evergreen-forests	Nihonkai Evergreen Forests	norm_exact	1.0000
671	Nihonkai montane deciduous forests	nihonkai-montane-deciduous-forests	Nihonkai Montane Deciduous Forests	norm_exact	1.0000
672	North Atlantic moist mixed forests	north-atlantic-moist-mixed-forests	North Atlantic Moist Mixed Forests	norm_exact	1.0000
673	Northeast China Plain deciduous forests	northeast-china-plain-deciduous-forests	Northeast China Plain Deciduous Forests	norm_exact	1.0000
674	Pannonian mixed forests	pannonian-mixed-forests	Pannonian Mixed Forests	norm_exact	1.0000
675	Po Basin mixed forests	po-basin-mixed-forests	Po Basin Mixed Forests	norm_exact	1.0000
676	Pyrenees conifer and mixed forests	pyrenees-conifer-and-mixed-forests	Pyrenees Conifer and Mixed Forests	norm_exact	1.0000
677	Qin Ling Mountains deciduous forests	qin-ling-mountains-deciduous-forests	Qin Ling Mountains Deciduous Forests	norm_exact	1.0000
678	Rodope montane mixed forests	rodope-montane-mixed-forests	Rodope Montane Mixed Forests	norm_exact	1.0000
679	Sarmatic mixed forests	sarmatic-mixed-forests	Sarmatic Mixed Forests	norm_exact	1.0000
680	Sichuan Basin evergreen broadleaf forests	sichuan-basin-evergreen-broadleaf-forests	Sichuan Basin Evergreen Broadleaf Forests	norm_exact	1.0000
681	Southern Korea evergreen forests	southern-korea-evergreen-forests	Southern Korea Evergreen Forests	norm_exact	1.0000
682	Taiheiyo evergreen forests	taiheiyo-evergreen-forests	Taiheiyo Evergreen Forests	norm_exact	1.0000
683	Taiheiyo montane deciduous forests	taiheiyo-montane-deciduous-forests	Taiheiyo Montane Deciduous Forests	norm_exact	1.0000
684	Tarim Basin deciduous forests and steppe	tarim-basin-deciduous-forests-and-steppe	Tarim Basin Deciduous Forests and Steppe	norm_exact	1.0000
685	Ussuri broadleaf and mixed forests	ussuri-broadleaf-and-mixed-forests	Ussuri Broadleaf and Mixed Forests	norm_exact	1.0000
686	Western European broadleaf forests	western-european-broadleaf-forests	Western European Broadleaf Forests	norm_exact	1.0000
687	Western Siberian hemiboreal forests	western-siberian-hemiboreal-forests	Western Siberian Hemiboreal Forests	norm_exact	1.0000
688	Zagros Mountains forest steppe	zagros-mountains-forest-steppe	Zagros Mountains Forest Steppe	norm_exact	1.0000
689	Alps conifer and mixed forests	alps-conifer-and-mixed-forests	Alps Conifer and Mixed Forests	norm_exact	1.0000
690	Altai montane forest and forest steppe	altai-montane-forest-and-forest-steppe	Altai Montane Forest and Forest Steppe	norm_exact	1.0000
691	Caledon conifer forests	caledon-conifer-forests	Caledon Conifer Forests	norm_exact	1.0000
692	Carpathian montane forests	carpathian-montane-forests	Carpathian Montane Forests	norm_exact	1.0000
693	Da Hinggan-Dzhagdy Mountains conifer forests	da-hinggan-dzhagdy-mountains-conifer-forests	Da Hinggan-Dzhagdy Mountains Conifer Forests	norm_exact	1.0000
694	East Afghan montane conifer forests	east-afghan-montane-conifer-forests	East Afghan Montane Conifer Forests	norm_exact	1.0000
695	Elburz Range forest steppe	elburz-range-forest-steppe	Elburz Range Forest Steppe	norm_exact	1.0000
696	Helanshan montane conifer forests	helanshan-montane-conifer-forests	Helanshan Montane Conifer Forests	norm_exact	1.0000
697	Hengduan Mountains subalpine conifer forests	hengduan-mountains-subalpine-conifer-forests	Hengduan Mountains Subalpine Conifer Forests	norm_exact	1.0000
698	Hokkaido montane conifer forests	hokkaido-montane-conifer-forests	Hokkaido Montane Conifer Forests	norm_exact	1.0000
699	Honshu alpine conifer forests	honshu-alpine-conifer-forests	Honshu Alpine Conifer Forests	norm_exact	1.0000
700	Khangai Mountains conifer forests	khangai-mountains-conifer-forests	Khangai Mountains Conifer Forests	norm_exact	1.0000
701	Mediterranean conifer and mixed forests	mediterranean-conifer-and-mixed-forests	Mediterranean Conifer and Mixed Forests	norm_exact	1.0000
702	Northeast Himalayan subalpine conifer forests	northeastern-himalayan-subalpine-conifer-forests	Northeastern Himalayan Subalpine Conifer Forests	fuzzy_auto	0.9677
703	Northern Anatolian conifer and deciduous forests	northern-anatolian-conifer-and-deciduous-forests	Northern Anatolian Conifer and Deciduous Forests	norm_exact	1.0000
704	Nujiang Langcang Gorge alpine conifer and mixed forests	nujiang-lancang-gorge-subalpine-conifer-and-mixed-forests	Nujiang Lancang Gorge Subalpine Conifer and Mixed Forests	fuzzy_auto	0.9643
705	Qilian Mountains conifer forests	qilian-mountains-conifer-forests	Qilian Mountains Conifer Forests	norm_exact	1.0000
706	Qionglai-Minshan conifer forests	qionglai-minshan-conifer-forests	Qionglai-Minshan Conifer Forests	norm_exact	1.0000
707	Sayan montane conifer forests	sayan-montane-conifer-forests	Sayan Montane Conifer Forests	norm_exact	1.0000
708	Scandinavian coastal conifer forests	scandinavian-coastal-conifer-forests	Scandinavian Coastal Conifer Forests	norm_exact	1.0000
709	Tian Shan montane conifer forests	tian-shan-montane-conifer-forests	Tian Shan Montane Conifer Forests	norm_exact	1.0000
710	East Siberian taiga	east-siberian-taiga	East Siberian Taiga	norm_exact	1.0000
711	Iceland boreal birch forests and alpine tundra	iceland-boreal-birch-forests-and-alpine-tundra	Iceland Boreal Birch Forests and Alpine Tundra	norm_exact	1.0000
712	Kamchatka taiga	kamchatka-taiga	Kamchatka Taiga	norm_exact	1.0000
713	Kamchatka-Kurile meadows and sparse forests	kamchatka-kurile-meadows-and-sparse-forests	Kamchatka-Kurile Meadows and Sparse Forests	norm_exact	1.0000
714	Northeast Siberian taiga	northeast-siberian-taiga	Northeast Siberian Taiga	norm_exact	1.0000
715	Okhotsk-Manchurian taiga	okhotsk-manchurian-taiga	Okhotsk-Manchurian Taiga	norm_exact	1.0000
716	Sakhalin Island taiga	sakhalin-island-taiga	Sakhalin Island Taiga	norm_exact	1.0000
717	Scandinavian and Russian taiga	scandinavian-and-russian-taiga	Scandinavian and Russian Taiga	norm_exact	1.0000
718	Trans-Baikal conifer forests	trans-baikal-conifer-forests	Trans-Baikal Conifer Forests	norm_exact	1.0000
719	Urals montane forest and taiga	urals-montane-forest-and-taiga	Urals Montane Forest and Taiga	norm_exact	1.0000
720	West Siberian taiga	west-siberian-taiga	West Siberian Taiga	norm_exact	1.0000
721	Alai-Western Tian Shan steppe	alai-western-tian-shan-steppe	Alai-Western Tian Shan Steppe	norm_exact	1.0000
722	Al-Hajar foothill xeric woodlands and shrublands	al-hajar-foothill-xeric-woodlands-and-shrublands	Al-Hajar Foothill Xeric Woodlands and Shrublands	norm_exact	1.0000
723	Al-Hajar montane woodlands and shrublands	al-hajar-montane-woodlands-and-shrublands	Al-Hajar Montane Woodlands and Shrublands	norm_exact	1.0000
724	Altai steppe and semi-desert	altai-steppe-and-semi-desert	Altai Steppe and Semi-Desert	norm_exact	1.0000
725	Central Anatolian steppe	central-anatolian-steppe	Central Anatolian Steppe	norm_exact	1.0000
726	Daurian forest steppe	daurian-forest-steppe	Daurian Forest Steppe	norm_exact	1.0000
727	Eastern Anatolian montane steppe	eastern-anatolian-montane-steppe	Eastern Anatolian Montane Steppe	norm_exact	1.0000
728	Emin Valley steppe	emin-valley-steppe	Emin Valley Steppe	norm_exact	1.0000
729	Faroe Islands boreal grasslands	faroe-islands-boreal-grasslands	Faroe Islands Boreal Grasslands	norm_exact	1.0000
730	Gissaro-Alai open woodlands	gissaro-alai-open-woodlands	Gissaro-Alai Open Woodlands	norm_exact	1.0000
731	Kazakh forest steppe	kazakh-forest-steppe	Kazakh Forest Steppe	norm_exact	1.0000
732	Kazakh steppe	kazakh-steppe	Kazakh Steppe	norm_exact	1.0000
733	Kazakh upland steppe	kazakh-upland-steppe	Kazakh Upland Steppe	norm_exact	1.0000
734	Mongolian-Manchurian grassland	mongolian-manchurian-grassland	Mongolian-Manchurian Grassland	norm_exact	1.0000
735	Pontic steppe	pontic-steppe	Pontic Steppe	norm_exact	1.0000
736	Sayan Intermontane steppe	sayan-intermontane-steppe	Sayan Intermontane Steppe	norm_exact	1.0000
737	Selenge-Orkhon forest steppe	selenge-orkhon-forest-steppe	Selenge-Orkhon Forest Steppe	norm_exact	1.0000
738	South Siberian forest steppe	south-siberian-forest-steppe	South Siberian Forest Steppe	norm_exact	1.0000
739	Syrian xeric grasslands and shrublands	syrian-xeric-grasslands-and-shrublands	Syrian Xeric Grasslands and Shrublands	norm_exact	1.0000
740	Tian Shan foothill arid steppe	tian-shan-foothill-arid-steppe	Tian Shan Foothill Arid Steppe	norm_exact	1.0000
741	Amur meadow steppe	amur-meadow-steppe	Amur Meadow Steppe	norm_exact	1.0000
742	Bohai Sea saline meadow	bohai-sea-saline-meadow	Bohai Sea Saline Meadow	norm_exact	1.0000
743	Nenjiang River grassland	nenjiang-river-grassland	Nenjiang River Grassland	norm_exact	1.0000
744	Nile Delta flooded savanna	nile-delta-flooded-savanna	Nile Delta Flooded Savanna	norm_exact	1.0000
745	Saharan halophytics	saharan-halophytic	Saharan Halophytic	fuzzy_auto	0.9730
746	Suiphun-Khanka meadows and forest meadows	suiphun-khanka-meadows-and-forest-meadows	Suiphun-Khanka Meadows and Forest Meadows	norm_exact	1.0000
747	Tigris-Euphrates alluvial salt marsh	tigris-euphrates-alluvial-salt-marsh	Tigris-Euphrates Alluvial Salt Marsh	norm_exact	1.0000
748	Yellow Sea saline meadow	yellow-sea-saline-meadow	Yellow Sea Saline Meadow	norm_exact	1.0000
