id	title	title_source	title_uri	ccodes	matches	names	types	aat_types	parent_name	parent_id	lon	lat	geowkt	geo_source	geo_id	start	end
82347	Bronocice			PL	dbp:Bronocice	Bronocice	archaeological site				20.35	50.3333	POINT (20.35 50.3333)		dbp:Bronocice	-4500	-2500
82348	Brooklyn Heights			US	dbp:Brooklyn_Heights	Brooklyn Heights	inhabited places;inhabited places				-73.995	40.6956	POINT (-73.995 40.6956)		dbp:Brooklyn_Heights	1775	1783
82349	Brooks Range				dbp:Brooks_Range;wd:Q929910;viaf:248708690;gn:5858074;loc:sh85017207	Brooks Range	mountain range				-152.25	68.2	POINT (-152.25 68.2)		wd:Q929910	1829	1932
82350	Broome			AU	tgn:7001885	Broome	inhabited places				122.23922	-17.955379	POINT (122.23922 -17.955379)		tgn:7001885	1780	1880
82351	Broughton			GB		Broughton	inhabited places									1840	1900
82352	Brskovo			YU	dbp:Brskovo	Brskovo	inhabited places				19.6289	42.945	POINT (19.6289 42.945)		dbp:Brskovo	1100	1400
82353	Bruges			BE	viaf:316731830;gn:2800931;wd:Q12994;dbp:Bruges;tgn:7007867	Bruges	inhabited places				3.225971	51.210933	POINT (3.225971 51.210933)		tgn:7007867	1310	1360
82354	Brundisium			IT	wd:Q13496;viaf:128947352;gn:6540109;loc:n82028276;dbp:Brindisi;tgn:7004094	Brundisium;Brindisi	inhabited places				17.933333	40.633333	POINT (17.933333 40.633333)		tgn:7004094	-51	150
82355	Brunei			BN	wd:Q921;viaf:124267318;tgn:1000107;gn:1820814;loc:n81131874;dbp:Brunei;tgn:1065983;whg:81843	Brunei	inhabited places				114.9333	4.8833	POINT (114.9333 4.8833)		tgn:1065983	1310	1360
82356	Brunei				dbp:Brunei;wd:Q921;viaf:124267318;tgn:1000107;gn:1820814;loc:n81131874	Brunei	possession;nation				114.667	4.89028	POINT (114.667 4.89028)		dbp:Brunei	1550	1800
82357	Brunete			ES	dbp:Brunete;tgn:6000987	Brunete	inhabited places				-4	40.416667	POINT (-4 40.416667)		tgn:6000987	1936	1939
82358	Brunswick			DE	gn:2945024;viaf:134835052;loc:n50049852;wd:Q2773;tgn:7004434	Brunswick	inhabited places				10.533333	52.266667	POINT (10.533333 52.266667)		tgn:7004434	1400	1500
82359	Brusa			TR	dbp:Bursa;tgn:7002420	Brusa;Brussa;Prusa	inhabited places				29.06013	40.195593	POINT (29.06013 40.195593)		tgn:7002420	1200	1400
82360	Brussels			BE	viaf:150675140;gn:2800866;loc:n79013830;wd:Q239;dbp:Brussels;tgn:7007868	Brussels;Broucsella	inhabited places				4.333333	50.833333	POINT (4.333333 50.833333)		tgn:7007868	1947	1968
82361	Bruttii			IT	dbp:Bruttii	Bruttii	cultural group									-240	-240
82362	Bréifne				dbp:Kingdom_of_Breifne	Bréifne;Breifne	nation									1200	1400
82363	Brétigny			FR		Brétigny;Bretigny	inhabited places									1337	1453
82364	Bu Gia Map			VN	dbp:Bù_Gia_Mập_District	Bu Gia Map	inhabited places				106.989	10.9492	POINT (106.989 10.9492)		dbp:Bù_Gia_Mập_District	1946	1989
82365	Bu Hasa					Bu Hasa	oil field									1900	2005
82366	Buang Bep			TH		Buang Bep	archaeological site									-1500	-1000
82367	Bubastis			EG	dbp:Bubastis;tgn:7001287	Bubastis	inhabited places				31.516	30.566	POINT (31.516 30.566)		tgn:7001287	-2040	-1640
82368	Bucephala			PK		Bucephala	inhabited places									-360	-320
82441	Béarn			FR	dbp:Béarn;tgn:7012195	Béarn;Bearn	nation				-0.75	43.333333	POINT (-0.75 43.333333)		tgn:7012195	1493	1551
84693	Han					Han	cultural group									700	1500
82452	Cacheu			GW	wd:Q1002807;viaf:125673509;gn:2374311;loc:n99057223;dbp:Cacheu;tgn:1092324	Cacheu	inhabited places				-16.165833	12.270556	POINT (-16.165833 12.270556)		tgn:1092324	1400	1860
82369	Bucharest			RO	gn:683506;gn:8335003;viaf:122531189;loc:n79018848;wd:Q19660;dbp:Bucharest;tgn:7001804	Bucharest	inhabited places				26.1	44.4333	POINT (26.1 44.4333)		tgn:7001804	1947	1968
82370	Buchenwald				dbp:Buchenwald_concentration_camp;wd:Q152802;viaf:146233168;gn:8644023;loc:n97036997	Buchenwald	concentration camp				11.2481	51.0222	POINT (11.2481 51.0222)		dbp:Buchenwald_concentration_camp	1939	1943
82371	Buda			HU	wd:Q1781;viaf:154759119;tgn:7017994;gn:3054638;loc:n79091691;wd:Q193478;gn:3054667;loc:n79091693;dbp:Budapest;tgn:7010547;whg:81458	Buda;Budapest	inhabited places				19.0333	47.5	POINT (19.0333 47.5)		tgn:7010547	1310	1360
82372	Budapest			HU	gn:3054643;gn:3054638;loc:n79091691;viaf:154759119;wd:Q1781;dbp:Budapest;tgn:7006280	Budapest	inhabited places				19.05	47.5	POINT (19.05 47.5)		tgn:7006280	1947	1968
82373	Buena Vista			MX		Buena Vista	inhabited places									1783	1905
82374	Buenaventura			CO	tgn:1023731	Buenaventura	inhabited places				-77.0333	3.9	POINT (-77.0333 3.9)		tgn:1023731	1810	1830
82375	Buenavista			MX		Buenavista	inhabited places									100	1200
82376	Buenos Aires			AR	wd:Q1486;viaf:155960902;tgn:7593303;gn:3433955;loc:n79079054;dbp:Buenos_Aires	Buenos Aires	inhabited places				-58.3817	-34.6033	POINT (-58.3817 -34.6033)		dbp:Buenos_Aires	1500	1800
82377	Buenos Aires				wd:Q1486;viaf:155960902;tgn:7006287;gn:3435910;loc:n79079054;dbp:Buenos_Aires;whg:82376	Buenos Aires	nation				-58.381944444	-34.599722222	POINT (-58.381944444 -34.599722222)		wd:Q1486	1830	1930
82378	Buenos Aires, Audiencia of					Buenos Aires, Audiencia of	region									1500	1800
82379	Buffalo			US		Buffalo	inhabited places									1783	1905
82380	Bug				wd:Q156237;viaf:237714703;gn:774850;tgn:1122274	Bug	river				21.087392	52.507196	POINT (21.087392 52.507196)		tgn:1122274	1914	1918
82381	Buganda				dbp:Buganda;tgn:6001006	Buganda	nation				32.4181	0.331944	POINT (32.4181 0.331944)		dbp:Buganda	1880	1910
82382	Buhen			EG	dbp:Buhen	Buhen	inhabited places									-2575	-2134
82383	Buka			PG;GN	wd:Q2482800;gn:2099229	Buka	inhabited places				154.67	-5.42	POINT (154.67 -5.42)		wd:Q2482800	-31000	-3000
82384	Buka				whg:82383	Buka	island									1780	1900
82385	Bukavu			CD;CG	dbp:Bukavu;wd:Q222279;viaf:234316185;gn:217830	Bukavu	inhabited places				28.8667	-2.5	POINT (28.8667 -2.5)		dbp:Bukavu	2004	2004
82386	Bukhara			UZ	dbp:Bukhara;tgn:7011675	Bukhara	inhabited places				64.428	39.774	POINT (64.428 39.774)		tgn:7011675	1310	1360
82387	Bukhara				dbp:Bukhara;wd:Q746558;tgn:7012262	Bukhara	region;province;nation				64	40	POINT (64 40)		tgn:7012262		
82388	Bukit Tengku Lembu			TH		Bukit Tengku Lembu	archaeological site									-1500	-1000
82389	Bukoba			TZ	dbp:Bukoba;tgn:1094564	Bukoba	inhabited places				31.8167	-1.3167	POINT (31.8167 -1.3167)		tgn:1094564	1856	1865
82390	Bulawayo			ZW	dbp:Bulawayo;tgn:1092358	Bulawayo	inhabited places				28.7167	-20.1667	POINT (28.7167 -20.1667)		tgn:1092358	1880	1910
82391	Bulgar			RU	wd:Q2486263	Bulgar;Bolgary	inhabited places				49.056388888	54.985277777	POINT (49.056388888 54.985277777)		wd:Q2486263	800	1000
82442	Béziers			FR	dbp:Béziers;tgn:7017414	Béziers;Baeterrae;Baeterrae Septimanorum;Beziers;Julia Beterrae	inhabited places				3.222374	43.345287	POINT (3.222374 43.345287)		tgn:7017414	1100	1300
82443	Büyük Kaya			TR		Büyük Kaya;Buyuk Kaya	hill									-1700	-1300
82444	Ca Mau			VN	wd:Q25262;viaf:153670181;gn:1586443;loc:n95082827;dbp:Cà_Mau	Ca Mau	inhabited places				105.15	9.18333	POINT (105.15 9.18333)		dbp:Cà_Mau	1946	1989
82392	Bulgaria				dbp:Bulgaria;wd:Q219;viaf:157021581;tgn:7006413;gn:732800;loc:n81032254	Bulgaria	nation				25.5	42.75	POINT (25.5 42.75)		wd:Q219	1100	1400
82393	Bulgarians				dbp:Bulgarians	Bulgarians	cultural group									500	750
82394	Bulgars				dbp:Bulgars	Bulgars	cultural group									500	500
82395	Bull Brook			US		Bull Brook	inhabited places										
82396	Bull Run			US		Bull Run	inhabited places									1861	1865
82397	Bulungan				dbp:Bulungan_Regency	Bulungan	nation									1700	1800
82398	Bunbury			AU	tgn:1096414	Bunbury	inhabited places				115.641373	-33.32711	POINT (115.641373 -33.32711)		tgn:1096414	1780	1880
82399	Bunce Island			LR	dbp:Bunce_Island	Bunce Island	inhabited places				-13.0333	8.56667	POINT (-13.0333 8.56667)		dbp:Bunce_Island	1500	1800
82400	Bundaberg			AU	dbp:Bundaberg;tgn:1096415	Bundaberg	archaeological site				152.3479	-24.866211	POINT (152.3479 -24.866211)		tgn:1096415	-45000	-45000
82401	Bundelas					Bundelas	nation									1206	1294
82402	Bundelkhand				dbp:Bundelkhand;tgn:7548613	Bundelkhand	nation				79.5	25	POINT (79.5 25)		tgn:7548613	1857	1859
82403	Bunker Hill			US		Bunker Hill	inhabited places									1775	1783
82404	Bunyoro				dbp:Bunyoro	Bunyoro	nation									1880	1910
82405	Buraida			SA		Buraida	inhabited places									1800	1932
82406	Burdigala			FR	viaf:141427398;loc:n79091189;gn:3031582;wd:Q1479;dbp:Bordeaux;tgn:7008161;whg:82222	Burdigala;Bordeaux	inhabited places				-0.5805	44.840439	POINT (-0.5805 44.840439)		tgn:7008161	-51	150
82407	Burgen			IT		Burgen	inhabited places									1915	1918
82408	Burgos			ES	dbp:Burgos;tgn:7007510	Burgos	inhabited places				-3.7	42.35	POINT (-3.7 42.35)		tgn:7007510	750	850
82409	Burgundian Kingdom			FR	dbp:Kingdom_of_the_Burgundians	Burgundian Kingdom	nation									500	500
82410	Burgundians			FR	dbp:Burgundians	Burgundians	cultural group									-51	150
82411	Burgundy			FR	dbp:Burgundy;tgn:7002875	Burgundy	region;nation				4.166	47.25	POINT (4.166 47.25)		tgn:7002875	1400	1500
82412	Burhanpur			IN	dbp:Burhanpur;wd:Q593193;gn:1275068	Burhanpur	inhabited places				76.23	21.3	POINT (76.23 21.3)		dbp:Burhanpur	1500	1800
82414	Burketown			AU	dbp:Burketown,_Queensland;tgn:1096429	Burketown	inhabited places				139.547	17.7403	POINT (139.547 17.7403)		dbp:Burketown,_Queensland	1780	1880
82415	Burkina				gn:2361809;viaf:140653363;loc:n84112192;wd:Q965;dbp:Burkina_Faso;tgn:1000208	Burkina	nation				-2	13	POINT (-2 13)		tgn:1000208	1957	1990
82416	Burlag					Burlag	region									1949	1959
82445	Cabango			AO		Cabango	inhabited places									1768	1880
82446	Cabinda			AO	wd:Q459360;gn:2243271;tgn:7000390	Cabinda	inhabited places				12.2	-5.5667	POINT (12.2 -5.5667)		tgn:7000390	1975	1988
82447	Cabinda				whg:82446	Cabinda	possession									1975	1988
82448	Cacalco			MX		Cacalco	inhabited places									1200	1600
82449	Cacaxtla			MX	dbp:Cacaxtla;tgn:6001062	Cacaxtla	inhabited places				-98.35	19.245833	POINT (-98.34999999999999 19.245833)		tgn:6001062	100	1200
82450	Caceres			ES		Caceres	inhabited places									1936	1939
82417	Burma				dbp:Myanmar;wd:Q836;viaf:130916366;tgn:1000108;gn:1327865;loc:n80021691	Burma	possession;nation				98	22	POINT (98 22)		tgn:1000108	1310	1360
82418	Burma Road				dbp:Burma_Road	Burma Road	road									1945	1980
82419	Burnt Corn Creek			US		Burnt Corn Creek	inhabited places									1783	1905
82420	Bursa			TR	dbp:Bursa;whg:82359	Bursa;Prusa	inhabited places				29.05	40.1833	POINT (29.05 40.1833)		dbp:Bursa	1850	1913
82421	Buru				dbp:Buru;wd:Q271030;gn:1647546	Buru	island				126.666666666	-3.4	POINT (126.666666666 -3.4)		wd:Q271030	1550	1800
82422	Burundi				dbp:Burundi;wd:Q967;viaf:157863385;tgn:7001630;gn:433561;loc:n81025977	Burundi	nation				30	-3.5	POINT (30 -3.5)		tgn:7001630	1880	1910
82423	Buryatia				wd:Q6809;viaf:248946854;tgn:7011500;gn:2050915;dbp:Buryatia	Buryatia	region				109.333	53.8	POINT (109.333 53.8)		dbp:Buryatia	1985	2005
82424	Buryats				dbp:Buryats	Buryats	cultural group									1206	1294
82425	Bush Barrow			GB	dbp:Bush_Barrow	Bush Barrow	burial mound				-1.83482	51.1705	POINT (-1.83482 51.1705)		dbp:Bush_Barrow	-2300	-1500
82426	Bushire			IR	dbp:Bushire;tgn:7018005	Bushire	inhabited places				50.8333	28.9833	POINT (50.8333 28.9833)		tgn:7018005	1980	2005
82427	Busoga				dbp:Busoga;tgn:1000819	Busoga	nation				33.5	0.6667	POINT (33.5 0.6667)		tgn:1000819	1600	1700
82428	Busselton			AU	dbp:Busselton	Busselton	inhabited places				115.346	33.6478	POINT (115.346 33.6478)		dbp:Busselton	1780	1880
82429	Bustard Bay			AU	dbp:Seventeen_Seventy,_Queensland	Bustard Bay	bay				151.882	24.1686	POINT (151.882 24.1686)		dbp:Seventeen_Seventy,_Queensland	1500	1800
82430	Buto			EG	dbp:Buto;tgn:7001292	Buto	inhabited places				30.7440385	31.20015375	POINT (30.7440385 31.20015375)		tgn:7001292	-5000	-3000
82431	Butua					Butua	nation									1500	1600
82432	Buwayhids				dbp:Buyid_dynasty	Buwayhids	nation									800	1200
82433	Buyids				dbp:Buyid_dynasty	Buyids	cultural group									762	800
82434	Byblos			LB	dbp:Byblos;wd:Q173532;viaf:236822589;gn:273203;tgn:7016516	Byblos	inhabited places				35.65	34.1167	POINT (35.65 34.1167)		tgn:7016516	-2040	-1640
82435	Byker			GB		Byker	inhabited places									1854	1854
82436	Bylany			PL		Bylany	inhabited places									-7000	-5000
82437	Bynum			US		Bynum	burial mound									-700	-400
82438	Byzantine Empire				wd:Q12544;viaf:246502786;tgn:7024407;loc:n80085269;dbp:Byzantine_Empire	Byzantine Empire	nation				28.9667	41	POINT (28.9667 41)		dbp:Byzantine_Empire	1100	1300
82439	Byzantium			TR	gn:745044;gn:745042;loc:n79034985;viaf:135931454;wd:Q406;dbp:Istanbul;tgn:7002473	Byzantium;Istanbul	nation				28.957798	41.011046	POINT (28.957798 41.011046)		tgn:7002473	-454	-428
82440	Béarn			FR	dbp:Béarn;tgn:7012195	Béarn;Bearn	inhabited places				-0.75	43.333333	POINT (-0.75 43.333333)		tgn:7012195	750	850
82451	Cachar				dbp:Cachar_district;tgn:6001064	Cachar	nation				92.916667	25.083333	POINT (92.916667 25.083333)		tgn:6001064	1700	1800
82453	Caddo				dbp:Caddo	Caddo	cultural group									1492	1600
82454	Cadiz			ES	wd:Q15682;viaf:133675177;gn:2520600;loc:n79023298;dbp:Cádiz;tgn:7007512	Cadiz;Gades;Gadier;Gadir;Gadire	inhabited places				-6.299444	36.533611	POINT (-6.299444 36.533611)		tgn:7007512	1100	1400
82455	Caelian Hill			IT	dbp:Caelian_Hill;wd:Q216104;gn:3179211	Caelian Hill	hill				12.4967	41.885	POINT (12.4967 41.885)		dbp:Caelian_Hill	300	300
82456	Caen			FR	dbp:Caen;tgn:7008209	Caen	inhabited places				-0.326822	49.197188	POINT (-0.326822 49.197188)		tgn:7008209	1648	1715
82457	Caere			IT	dbp:Cerveteri;tgn:7023984	Caere;Cerveteri	inhabited places				12.1	42	POINT (12.1 42)		tgn:7023984	-240	-240
82458	Caesaraugusta			ES	wd:Q10305;viaf:148908108;gn:6362983;loc:n79022947;dbp:Zaragoza;tgn:7008813	Caesaraugusta;Zaragoza	inhabited places				-0.883333	41.633333	POINT (-0.883333 41.633333)		tgn:7008813	-51	150
82459	Caesarea			IL	dbp:Caesarea;wd:Q1615560;gn:7117228;wd:Q319242;gn:294716;tgn:7001363	Caesarea	inhabited places				34.9056	32.5028	POINT (34.9056 32.5028)		dbp:Caesarea	66	74
82460	Caesarea			DZ	dbp:Cherchell;tgn:7001266	Caesarea;Cherchell	inhabited places				2.1833	36.6	POINT (2.1833 36.6)		tgn:7001266	240	395
82461	Caesarea Cappadociae			TR	dbp:Kayseri	Caesarea Cappadociae;Kayseri	inhabited places				35.4833	38.7333	POINT (35.4833 38.7333)		dbp:Kayseri	-51	150
82462	Caesarea Maritima			IL	dbp:Caesarea_Maritima;wd:Q319242;gn:294716	Caesarea Maritima	inhabited places				34.899722222	32.5	POINT (34.899722222 32.5)		wd:Q319242	-51	150
82463	Caesarodunum			FR	dbp:Tours;tgn:7008323	Caesarodunum;Tours;Turoni	inhabited places				0.703977	47.394836	POINT (0.703977 47.394836)		tgn:7008323	-51	150
82464	Cafunfo			AO	dbp:Cafunfo;wd:Q2944595;gn:7768322	Cafunfo	inhabited places				18	-8.76667	POINT (18 -8.76667)		dbp:Cafunfo	1975	1988
82465	Cagliari			IT	wd:Q1897;viaf:134322728;gn:6540125;dbp:Cagliari	Cagliari;Carales	inhabited places				9.11111	39.2278	POINT (9.11111 39.2278)		dbp:Cagliari	1100	1400
82466	Cahita				dbp:Cáhita	Cahita	cultural group									1492	1600
82467	Cahokia			US	wd:Q333661;tgn:1102194;gn:4234978;dbp:Cahokia	Cahokia	inhabited places				-90.064444444	38.653888888	POINT (-90.064444444 38.653888888)		wd:Q333661	400	1500
82468	Cahors			FR	dbp:Cahors	Cahors;Cadurcum	inhabited places				1.4414	44.4483	POINT (1.4414 44.4483)		dbp:Cahors	1789	1795
82469	Cahuachi			PE	wd:Q1025802;viaf:246936149;tgn:6001077;gn:3946324;dbp:Cahuachi	Cahuachi	inhabited places				-75.116666666	-14.818611111	POINT (-75.116666666 -14.818611111)		wd:Q1025802	-600	600
82470	Caiambé					Caiambé;Caiambe	nation									500	750
82471	Cairns			AU	dbp:Cairns;tgn:7001912	Cairns	inhabited places				145.766251	-16.92304	POINT (145.766251 -16.92304)		tgn:7001912	1780	1880
82472	Cairo			US	dbp:Cairo	Cairo	inhabited places				31.2289	30.0581	POINT (31.2289 30.0581)		dbp:Cairo	1861	1865
82473	Cairo			EG	viaf:125715126;loc:n79055723;gn:360630;wd:Q85;dbp:Cairo;tgn:7001215	Cairo	inhabited places				31.285909	30.07708	POINT (31.285909 30.07708)		tgn:7001215	1310	1360
82474	Cajamarca			PE	wd:Q205119;viaf:158277807;gn:3699088;loc:n80122862;dbp:Cajamarca;tgn:7016590	Cajamarca	inhabited places				-78.5167	-7.1667	POINT (-78.5167 -7.1667)		tgn:7016590	1500	1800
82476	Calabar				dbp:Calabar;tgn:1091925	Calabar	nation				8.3667	4.9333	POINT (8.3667 4.9333)		tgn:1091925	1625	1625
82477	Calabozo			VE	dbp:Calabozo;tgn:1025048	Calabozo	inhabited places				-67.4667	8.9667	POINT (-67.4667 8.966699999999999)		tgn:1025048	1810	1830
82478	Calais			FR	dbp:Calais	Calais	inhabited places				1.85639	50.9481	POINT (1.85639 50.9481)		dbp:Calais	1400	1500
82479	Calama			CL	tgn:1023388	Calama	inhabited places;inhabited places				-68.933333	-22.466667	POINT (-68.933333 -22.466667)		tgn:1023388	1874	1929
82481	Calatrava			ES		Calatrava	inhabited places									1100	1300
82542	Candia			GR	dbp:Crete;wd:Q34374;viaf:237254468;gn:6697802	Candia;Crete	island				24.91	35.21	POINT (24.91 35.21)		dbp:Crete	1204	1300
82482	Calcutta			IN	tgn:7030776	Calcutta	inhabited places				88.363044	22.562627	POINT (88.363044 22.562627)		tgn:7030776	1500	1800
82483	Caldera			CL	tgn:1023390	Caldera	inhabited places				-70.833333	-27.066667	POINT (-70.833333 -27.066667)		tgn:1023390	1830	1930
82484	Caldiran			TR		Caldiran	inhabited places;inhabited places									1501	1736
82485	Caledonia				loc:n79123936;gn:2638360;viaf:134799371;wd:Q22;tgn:7002444	Caledonia	region				-4	57	POINT (-4 57)		tgn:7002444	-51	150
82486	Calf Creek			US	dbp:Calf_Creek_culture	Calf Creek	archaeological site									600	1500
82487	Calgary			CA	dbp:Calgary;tgn:7013012	Calgary	inhabited places				-114.0833	51.0833	POINT (-114.0833 51.0833)		tgn:7013012	1783	1905
82488	Cali			CO	dbp:Cali;tgn:1023744	Cali	inhabited places				-76.5	3.4	POINT (-76.5 3.4)		tgn:1023744	1808	1830
82489	Calico Hills			US		Calico Hills	archaeological site									-120000	-10000
82490	Calicut			IN	dbp:Kozhikode	Calicut	inhabited places				75.77	11.25	POINT (75.77 11.25)		dbp:Kozhikode	1310	1360
82491	California			US	loc:n79041717;viaf:147680367;gn:5332921;wd:Q99;dbp:California;tgn:7007157	California	region;state				-119	37	POINT (-119 37)		tgn:7007157	-1500	1
82492	California, Gulf of				dbp:Gulf_of_California	California, Gulf of	gulf				-112	28	POINT (-112 28)		dbp:Gulf_of_California	1492	1600
82493	Calima					Calima	nation									1000	1200
82494	Calixtlahuaca			MX	dbp:Calixtlahuaca;wd:Q1027061;gn:3531794	Calixtlahuaca	inhabited places				-99.6833	19.3333	POINT (-99.6833 19.3333)		dbp:Calixtlahuaca	100	1200
82495	Callao			PE	dbp:Callao;tgn:7005818	Callao	inhabited places				-77.15	-12.0667	POINT (-77.15000000000001 -12.0667)		tgn:7005818	1500	1800
82496	Callatis			RO	dbp:Mangalia;tgn:7017004	Callatis;Mangalia	inhabited places				28.6	43.8	POINT (28.6 43.8)		tgn:7017004	-700	-300
82497	Calpan			MX	dbp:Calpan;tgn:1017106	Calpan	inhabited places				-98.45	19.1	POINT (-98.45 19.1)		tgn:1017106	1519	1521
82498	Calpotitlan			MX		Calpotitlan	inhabited places									1200	1600
82499	Calusa				dbp:Calusa;dplace:B46	Calusa	cultural group									1492	1600
82500	Calydnioi			GR		Calydnioi	nation;inhabited places									-454	-428
82501	Calynda			GR		Calynda	nation;inhabited places									-454	-428
82502	Camani			CO		Camani	cultural group									1	250
82503	Camarina			IT	dbp:Kamarina,_Sicily;tgn:7003787	Camarina	inhabited places				14.45	36.8667	POINT (14.45 36.8667)		tgn:7003787	-700	-300
82504	Cambay			IN	wd:Q1740527;gn:1267090;dbp:Cambay_State;tgn:7001525	Cambay	inhabited places				72.616667	22.3	POINT (72.61666700000001 22.3)		tgn:7001525	1310	1360
82505	Cambodia				dbp:Cambodia;wd:Q424;viaf:134861112;tgn:1000109;gn:1831722;loc:n80014970	Cambodia	nation				105	13	POINT (105 13)		tgn:1000109	-1500	-1000
82506	Cambrai			FR	dbp:Cambrai;tgn:7008456	Cambrai;Cameracum	inhabited places				3.233826	50.177216	POINT (3.233826 50.177216)		tgn:7008456	1648	1715
82507	Cambridge			US	dbp:Cambridge	Cambridge	inhabited places				0.119	52.205	POINT (0.119 52.205)		dbp:Cambridge	1775	1783
82508	Cambridge			GB	wd:Q350;viaf:153543201;tgn:7010874;gn:2653941;loc:n81110508;dbp:Cambridge	Cambridge	inhabited places				0.119	52.205	POINT (0.119 52.205)		dbp:Cambridge	1770	1870
82509	Cambridge Bay			CA	dbp:Cambridge_Bay	Cambridge Bay	inhabited places				-105.053	69.1172	POINT (-105.053 69.1172)		dbp:Cambridge_Bay	1829	1932
82510	Camden			US	wd:Q754342;gn:4141748;loc:n78028038	Camden	inhabited places;inhabited places				-75.5492	39.1128	POINT (-75.5492 39.1128)		wd:Q754342	1775	1783
82511	Cameroon			CM	dbp:Cameroon;wd:Q1009;viaf:147664051;tgn:1000153;gn:2233387;loc:n81035273	Cameroon	nation				11.5167	6	POINT (11.5167 6)		dbp:Cameroon	1957	1990
82512	Camiri				dbp:Camiri;tgn:1020264	Camiri	oil field				-63.55	-20.1333	POINT (-63.55 -20.1333)		tgn:1020264	1887	1938
82513	Camirus			GR	dbp:Kameiros;tgn:7011268	Camirus	nation				27.95	36.3167	POINT (27.95 36.3167)		tgn:7011268	-454	-428
82514	Camp			BE	tgn:7246760	Camp	inhabited places				3.670614	50.728931	POINT (3.670614 50.728931)		tgn:7246760		
82515	Camp of the Praetorian Guard			IT		Camp of the Praetorian Guard	single built work									300	300
82516	Campa			IN		Campa	inhabited places									-1550	-200
82517	Campani			IT		Campani	cultural group									-500	-500
82518	Campbell Mound			US	dbp:Shrum_Mound	Campbell Mound	burial mound				-83.0804	39.99	POINT (-83.0804 39.99)		dbp:Shrum_Mound	-700	-400
82519	Campeche				wd:Q80908;viaf:136049224;tgn:7005578;gn:3531730;loc:n81034918;dbp:Campeche	Campeche	nation				-90.4	18.8333	POINT (-90.40000000000001 18.8333)		dbp:Campeche	1200	1600
82520	Campeche, Gulf of				dbp:Bay_of_Campeche	Campeche, Gulf of	gulf				-94	20	POINT (-94 20)		dbp:Bay_of_Campeche	1200	1600
82521	Camperdown			NL		Camperdown	inhabited places									1794	1815
82522	Campo Formio			IT	dbp:Campoformido	Campo Formio	inhabited places				13.1667	46.0167	POINT (13.1667 46.0167)		dbp:Campoformido	1794	1815
82523	Campo Grande			BR	dbp:Campo_Grande;wd:Q22067418;gn:6323736	Campo Grande	inhabited places				-54.66797	-20.38797	POINT (-54.66797 -20.38797)		wd:Q22067418	1930	1982
82524	Campo de la Alianza			PE		Campo de la Alianza	inhabited places									1874	1929
82525	Camranh Bay			VN		Camranh Bay	military base									1945	1980
82526	Camulodunum			GB	dbp:Colchester;tgn:7011866	Camulodunum;Colchester;Colneceaste	inhabited places				0.9	51.883333	POINT (0.9 51.883333)		tgn:7011866	-51	150
82527	Can Tho			VN	wd:Q216075;viaf:138734079;tgn:7594812;gn:1581188;loc:no2005071620;dbp:Cần_Thơ	Can Tho	inhabited places				105.783	10.0333	POINT (105.783 10.0333)		dbp:Cần_Thơ		
82528	Cana			YE	dbp:Cana;tgn:1084975	Cana	inhabited places				48.341	14.025	POINT (48.341 14.025)		tgn:1084975	-200	400
82529	Canada				dbp:Canada	Canada	possession;nation				-95	60	POINT (-95 60)		dbp:Canada	1945	1995
82530	Canadian Pacific Railway				dbp:Canadian_Pacific_Railway	Canadian Pacific Railway	railroad									1860	1920
82531	Canadian River				dbp:Canadian_River	Canadian River	river									1800	1870
82532	Canadian Shield				dbp:Canadian_Shield;wd:Q76034;viaf:239998762;loc:sh85019406	Canadian Shield	region				-71	52	POINT (-71 52)		dbp:Canadian_Shield	-16000	-16000
82533	Canal Zone					Canal Zone	canal;region									1900	1925
82534	Canareggio			IT	wd:Q18499389;gn:8959329	Canareggio	inhabited places				12.05887	45.0742	POINT (12.05887 45.0742)		wd:Q18499389	900	1400
82535	Canary Islands				dbp:Canary_Islands	Canary Islands	island group				-15.4	28.1	POINT (-15.4 28.1)		dbp:Canary_Islands	1750	1815
82536	Canberra			AU	dbp:Canberra;tgn:7001867	Canberra	inhabited places				149.13435	-35.27603	POINT (149.13435 -35.27603)		tgn:7001867	1901	2005
82537	Cancha Rayada			CL		Cancha Rayada	inhabited places									1810	1830
82538	Candamo			ES	dbp:Candamo	Candamo	archaeological site				-6.05806	43.4467	POINT (-6.05806 43.4467)		dbp:Candamo	-25000	-15000
82539	Candelaria			AR	wd:Q21829077;gn:3435734	Candelaria	inhabited places				-55.745277777	-27.459444444	POINT (-55.745277777 -27.459444444)		wd:Q21829077	1550	1775
82540	Candelaria					Candelaria	river									200	800
82541	Candellas					Candellas	nation									1206	1294
82544	Cane			YE	tgn:1084975	Cane	inhabited places				48.341	14.025	POINT (48.341 14.025)		tgn:1084975	150	150
82545	Cangwu				dbp:Cangwu_County	Cangwu	province				111.25	23.75	POINT (111.25 23.75)		dbp:Cangwu_County	-206	220
82546	Cangzhou			CN	dbp:Cangzhou	Cangzhou	inhabited places				116.867	38.3167	POINT (116.867 38.3167)		dbp:Cangzhou	600	870
82547	Canhasan			TR	tgn:6001134	Canhasan	inhabited places				33.325774	37.260487	POINT (33.325774 37.260487)		tgn:6001134	-7000	-5000
